MAZ,2014 HH
18118,6
18119,28
18120,39
18121,3
18122,13
18123,16
18124,15
18125,13
18126,10
18127,11
18128,10
18129,14
18130,4
18131,25
18132,10
18133,19
18134,31
18135,131
18136,10
18137,26
18138,5
18139,8
18140,11
18141,12
18142,23
18143,32
18144,38
18145,17
18146,26
18147,8
18148,24
18149,39
18150,9
18151,7
18152,92
18153,244
18154,10
18155,5
18156,8
18157,10
18158,5
18159,27
18160,8
18161,10
18162,12
18163,0
18164,29
18165,6
18166,0
18167,31
18168,10
18169,8
18170,8
18171,10
18172,0
18173,1
18174,7
18175,2
18176,16
18177,57
18178,89
18179,0
18180,173
18181,23
18182,25
18183,10
18184,3
18185,340
18186,81
18187,72
18188,0
18189,5
18190,10
18191,57
18192,12
18193,13
18194,33
18195,0
18196,7
18197,13
18198,0
18199,8
18200,40
18201,0
18202,0
18203,5
18204,10
18205,18
18206,0
18207,13
18208,9
18209,16
18210,181
18211,9
18212,338
18213,29
18214,178
18215,26
18216,24
18217,22
18218,30
18219,0
18220,14
18221,15
18222,15
18223,8
18224,21
18225,16
18226,16
18227,28
18228,11
18229,5
18230,9
18231,16
18232,5
18233,20
18234,20
18235,16
18236,16
18237,22
18238,23
18239,18
18240,18
18241,21
18242,24
18243,24
18244,22
18245,3
18246,30
18247,20
18248,17
18249,18
18250,11
18251,20
18252,19
18253,19
18254,18
18255,36
18256,17
18257,18
18258,19
18259,17
18260,33
18261,16
18262,12
18263,16
18264,11
18265,23
18266,7
18267,11
18268,11
18269,10
18270,25
18271,10
18272,12
18273,8
18274,12
18275,16
18276,16
18277,30
18278,9
18279,19
18280,28
18281,33
18282,62
18283,199
18284,9
18285,27
18286,44
18287,45
18288,25
18289,10
18290,30
18291,30
18292,24
18293,23
18294,30
18295,27
18296,46
18297,75
18298,30
18299,21
18300,16
18301,20
18302,20
18303,20
18304,112
18305,66
18306,0
18307,16
18308,39
18309,17
18310,15
18311,15
18312,16
18313,16
18314,19
18315,21
18316,16
18317,17
18318,0
18319,19
18320,67
18321,0
18322,68
18323,24
18324,35
18325,43
18326,27
18327,83
18328,0
18329,128
18330,36
18331,173
18332,209
18333,149
18334,12
18335,24
18336,25
18337,20
18338,12
18339,15
18340,16
18341,25
18342,20
18343,24
18344,28
18345,20
18346,31
18347,20
18348,20
18349,51
18350,2
18351,47
18352,26
18353,23
18354,23
18355,0
18356,23
18357,27
18358,20
18359,21
18360,21
18361,39
18362,17
18363,28
18364,243
18365,29
18366,24
18367,36
18368,36
18369,25
18370,22
18371,33
18372,25
18373,34
18374,25
18375,35
18376,54
18377,0
18378,135
18379,92
18380,422
18381,201
18382,142
18383,69
18384,0
18385,233
18386,35
18387,242
18388,375
18389,0
18390,34
18391,0
18392,13
18393,20
18394,138
18395,0
18396,24
18397,24
18398,27
18399,11
18400,20
18401,13
18402,6
18403,37
18404,15
18405,16
18406,37
18407,39
18408,12
18409,43
18410,9
18411,99
18412,101
18413,103
18414,12
18415,17
18416,29
18417,4
18418,10
18419,56
18420,7
18421,13
18422,9
18423,23
18424,23
18425,19
18426,20
18427,10
18428,9
18429,23
18430,33
18431,33
18432,5
18433,15
18434,7
18435,16
18436,36
18437,34
18438,11
18439,31
18440,17
18441,50
18442,18
18443,15
18444,16
18445,19
18446,15
18447,14
18448,17
18449,49
18450,10
18451,25
18452,13
18453,12
18454,14
18455,12
18456,25
18457,24
18458,16
18459,12
18460,18
18461,21
18462,30
18463,1
18464,31
18465,0
18466,20
18467,19
18468,34
18469,24
18470,31
18471,15
18472,20
18473,24
18474,30
18475,47
18476,110
18477,76
18478,24
18479,4
18480,13
18481,16
18482,24
18483,6
18484,13
18485,17
18486,2
18487,25
18488,29
18489,25
18490,48
18491,16
18492,27
18493,4
18494,16
18495,0
18496,321
18497,107
18498,35
18499,23
18500,30
18501,35
18502,23
18503,39
18504,41
18505,42
18506,41
18507,0
18508,1
18509,0
18510,0
18511,0
18512,0
18513,0
18514,1
18515,0
18516,0
18517,0
18518,0
18519,0
18520,0
18521,0
18522,0
18523,0
18524,11
18525,0
18526,11
18527,1
18528,5
18529,22
18530,28
18531,39
18532,29
18533,22
18534,3
18535,22
18536,154
18537,0
18538,3
18539,70
18540,23
18541,50
18542,0
18543,31
18544,23
18545,21
18546,26
18547,24
18548,0
18549,27
18550,3
18551,34
18552,29
18553,0
18554,6
18555,22
18556,17
18557,20
18558,0
18559,47
18560,23
18561,27
18562,32
18563,13
18564,30
18565,30
18566,1
18567,22
18568,36
18569,0
18570,30
18571,104
18572,29
18573,31
18574,10
18575,0
18576,18
18577,43
18578,32
18579,29
18580,22
18581,0
18582,30
18583,23
18584,7
18585,30
18586,31
18587,10
18588,26
18589,14
18590,25
18591,16
18592,25
18593,44
18594,279
18595,26
18596,126
18597,111
18598,36
18599,36
18600,33
18601,21
18602,0
18603,27
18604,12
18605,21
18606,17
18607,18
18608,17
18609,32
18610,21
18611,30
18612,0
18613,13
18614,27
18615,37
18616,11
18617,44
18618,6
18619,31
18620,16
18621,68
18622,16
18623,160
18624,0
18625,74
18626,75
18627,5
18628,65
18629,9
18630,27
18631,23
18632,19
18633,20
18634,0
18635,13
18636,17
18637,36
18638,38
18639,2
18640,2
18641,9
18642,29
18643,36
18644,9
18645,209
18646,0
18647,2
18648,0
18649,0
18650,0
18651,0
18652,0
18653,0
18654,11
18655,0
18656,2
18657,26
18658,1
18659,2
18660,8
18661,0
18662,14
18663,26
18664,0
18665,40
18666,38
18667,8
18668,40
18669,12
18670,12
18671,12
18672,10
18673,12
18674,23
18675,12
18676,79
18677,25
18678,30
18679,40
18680,0
18681,0
18682,14
18683,9
18684,1
18685,3
18686,0
18687,0
18688,0
18689,1
18690,0
18691,17
18692,0
18693,18
18694,13
18695,13
18696,13
18697,0
18698,8
18699,21
18700,31
18701,0
18702,26
18703,15
18704,0
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,0
18712,0
18713,0
18714,0
18715,1
18716,3
18717,1
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,3
18726,7
18727,0
18728,3
18729,2
18730,6
18731,3
18732,4
18733,0
18734,19
18735,5
18736,19
18737,1
18738,0
18739,2
18740,0
18741,0
18742,0
18743,2
18744,0
18745,2
18746,1
18747,0
18748,0
18749,0
18750,0
18751,0
18752,0
18753,24
18754,20
18755,12
18756,10
18757,15
18758,14
18759,1
18760,0
18761,1
18762,0
18763,61
18764,19
18765,15
18766,15
18767,11
18768,1
18769,12
18770,22
18771,0
18772,0
18773,0
18774,5
18775,0
18776,0
18777,1
18778,45
18779,30
18780,30
18781,18
18782,37
18783,2
18784,7
18785,3
18786,0
18787,6
18788,8
18789,2
18790,20
18791,21
18792,15
18793,4
18794,9
18795,10
18796,4
18797,24
18798,5
18799,18
18800,0
18801,0
18802,17
18803,13
18804,16
18805,2
18806,13
18807,0
18808,10
18809,13
18810,0
18811,8
18812,7
18813,9
18814,11
18815,4
18816,9
18817,8
18818,10
18819,6
18820,21
18821,7
18822,6
18823,3
18824,10
18825,10
18826,9
18827,1
18828,9
18829,9
18830,5
18831,0
18832,0
18833,16
18834,22
18835,16
18836,16
18837,37
18838,0
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18845,0
18846,13
18847,44
18848,20
18849,24
18850,52
18851,26
18852,44
18853,22
18854,69
18855,26
18856,40
18857,0
18858,0
18859,0
18860,296
18861,0
18862,40
18863,20
18864,0
18865,37
18866,20
18867,16
18868,12
18869,21
18870,32
18871,29
18872,23
18873,5
18874,34
18875,0
18876,27
18877,49
18878,22
18879,43
18880,34
18881,11
18882,4
18883,0
18884,0
18885,7
18886,14
18887,5
18888,16
18889,21
18890,18
18891,8
18892,2
18893,8
18894,0
18895,0
18896,54
18897,56
18898,23
18899,84
18900,9
18901,7
18902,45
18903,24
18904,17
18905,3
18906,0
18907,0
18908,14
18909,0
18910,0
18911,0
18912,0
18913,0
18914,25
18915,233
18916,30
18917,14
18918,36
18919,23
18920,12
18921,30
18922,12
18923,12
18924,12
18925,0
18926,0
18927,0
18928,0
18929,16
18930,22
18931,27
18932,9
18933,5
18934,7
18935,24
18936,39
18937,29
18938,35
18939,1
18940,4
18941,6
18942,1
18943,0
18944,0
18945,0
18946,0
18947,0
18948,0
18949,0
18950,0
18951,0
18952,0
18953,14
18954,0
18955,0
18956,0
18957,0
18958,0
18959,0
18960,0
18961,1
18962,0
18963,25
18964,9
18965,0
18966,9
18967,9
18968,287
18969,417
18970,12
18971,50
18972,15
18973,23
18974,12
18975,5
18976,13
18977,11
18978,30
18979,35
18980,11
18981,30
18982,20
18983,24
18984,24
18985,33
18986,11
18987,36
18988,68
18989,248
18990,4
18991,5
18992,11
18993,43
18994,41
18995,4
18996,10
18997,21
18998,0
18999,1
19000,1
19001,2
19002,0
19003,0
19004,0
19005,0
19006,0
19007,0
19008,1
19009,0
19010,0
19011,0
19012,0
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,34
19022,0
19023,0
19024,19
19025,62
19026,26
19027,31
19028,31
19029,13
19030,0
19031,18
19032,31
19033,22
19034,31
19035,49
19036,98
19037,16
19038,162
19039,18
19040,27
19041,54
19042,24
19043,9
19044,37
19045,38
19046,16
19047,34
19048,35
19049,34
19050,42
19051,19
19052,22
19053,22
19054,39
19055,20
19056,27
19057,17
19058,25
19059,6
19060,16
19061,16
19062,16
19063,11
19064,0
19065,0
19066,0
19067,24
19068,0
19069,74
19070,5
19071,0
19072,0
19073,38
19074,25
19075,0
19076,0
19077,0
19078,1
19079,0
19080,0
19081,0
19082,0
19083,0
19084,0
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,0
19092,3
19093,0
19094,0
19095,0
19096,3
19097,8
19098,12
19099,6
19100,11
19101,154
19102,51
19103,1
19104,14
19105,21
19106,13
19107,13
19108,14
19109,9
19110,29
19111,15
19112,36
19113,8
19114,30
19115,15
19116,13
19117,275
19118,15
19119,18
19120,1
19121,19
19122,17
19123,24
19124,19
19125,21
19126,27
19127,23
19128,31
19129,20
19130,17
19131,42
19132,24
19133,22
19134,25
19135,33
19136,19
19137,51
19138,3
19139,62
19140,12
19141,10
19142,37
19143,16
19144,23
19145,24
19146,31
19147,15
19148,16
19149,15
19150,14
19151,24
19152,7
19153,16
19154,0
19155,0
19156,7
19157,0
19158,0
19159,0
19160,21
19161,7
19162,7
19163,4
19164,16
19165,31
19166,47
19167,26
19168,85
19169,26
19170,13
19171,5
19172,11
19173,93
19174,6
19175,4
19176,9
19177,22
19178,36
19179,17
19180,10
19181,3
19182,410
19183,0
19184,0
19185,23
19186,0
19187,16
19188,49
19189,36
19190,8
19191,24
19192,0
19193,0
19194,5
19195,8
19196,36
19197,32
19198,8
19199,6
19200,54
19201,9
19202,111
19203,8
19204,49
19205,9
19206,1
19207,27
19208,30
19209,21
19210,12
19211,35
19212,13
19213,12
19214,6
19215,0
19216,5
19217,0
19218,0
19219,0
19220,0
19221,6
19222,6
19223,2
19224,3
19225,7
19226,5
19227,9
19228,7
19229,6
19230,16
19231,4
19232,1
19233,1
19234,3
19235,0
19236,4
19237,32
19238,26
19239,13
19240,15
19241,8
19242,0
19243,0
19244,3
19245,1
19246,0
19247,0
19248,2
19249,0
19250,0
19251,0
19252,2
19253,5
19254,0
19255,22
19256,0
19257,5
19258,0
19259,4
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19266,0
19267,0
19268,31
19269,6
19270,11
19271,192
19272,11
19273,30
19274,0
19275,134
19276,0
19277,18
19278,283
19279,22
19280,122
19281,13
19282,29
19283,24
19284,24
19285,23
19286,17
19287,29
19288,10
19289,13
19290,20
19291,24
19292,20
19293,41
19294,0
19295,0
19296,0
19297,0
19298,0
19299,0
19300,25
19301,25
19302,0
19303,27
19304,0
19305,0
19306,0
19307,2
19308,7
19309,0
19310,0
19311,2
19312,9
19313,18
19314,0
19315,0
19316,0
19317,8
19318,39
19319,21
19320,13
19321,0
19322,0
19323,0
19324,0
19325,0
19326,34
19327,0
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,221
19349,21
19350,35
19351,14
19352,17
19353,7
19354,24
19355,0
19356,1
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,11
19364,41
19365,14
19366,20
19367,23
19368,28
19369,23
19370,12
19371,41
19372,24
19373,12
19374,28
19375,2
19376,12
19377,8
19378,15
19379,24
19380,19
19381,19
19382,20
19383,16
19384,27
19385,22
19386,25
19387,18
19388,43
19389,48
19390,34
19391,6
19392,0
19393,8
19394,2
19395,3
19396,2
19397,2
19398,0
19399,13
19400,41
19401,27
19402,62
19403,30
19404,23
19405,102
19406,31
19407,17
19408,21
19409,24
19410,24
19411,312
19412,7
19413,0
19414,0
19415,25
19416,19
19417,57
19418,87
19419,12
19420,29
19421,13
19422,26
19423,16
19424,0
19425,0
19426,0
19427,4
19428,6
19429,0
19430,1
19431,0
19432,1
19433,2
19434,0
19435,1
19436,0
19437,96
19438,0
19439,0
19440,2
19441,2
19442,0
19443,0
19444,5
19445,0
19446,8
19447,8
19448,8
19449,114
19450,10
19451,34
19452,39
19453,71
19454,16
19455,21
19456,19
19457,10
19458,0
19459,31
19460,8
19461,50
19462,14
19463,20
19464,68
19465,13
19466,14
19467,14
19468,14
19469,27
19470,14
19471,16
19472,10
19473,69
19474,58
19475,14
19476,18
19477,14
19478,14
19479,40
19480,13
19481,33
19482,36
19483,9
19484,0
19485,4
19486,18
19487,1
19488,0
19489,145
19490,22
19491,5
19492,0
19493,0
19494,19
19495,17
19496,18
19497,1
19498,0
19499,0
19500,19
19501,18
19502,0
19503,0
19504,11
19505,26
19506,23
19507,27
19508,14
19509,17
19510,14
19511,14
19512,11
19513,12
19514,0
19515,0
19516,11
19517,15
19518,16
19519,17
19520,26
19521,45
19522,28
19523,24
19524,46
19525,25
19526,18
19527,3
19528,129
19529,18
19530,18
19531,0
19532,44
19533,14
19534,0
19535,8
19536,570
19537,0
19538,0
19539,55
19540,21
19541,18
19542,16
19543,26
19544,42
19545,45
19546,8
19547,4
19548,9
19549,0
19550,1
19551,1
19552,21
19553,0
19554,0
19555,19
19556,0
19557,1
19558,4
19559,0
19560,17
19561,12
19562,6
19563,23
19564,8
19565,12
19566,20
19567,12
19568,4
19569,15
19570,31
19571,0
19572,8
19573,24
19574,25
19575,0
19576,0
19577,46
19578,3
19579,0
19580,0
19581,14
19582,16
19583,184
19584,52
19585,9
19586,40
19587,48
19588,16
19589,49
19590,22
19591,256
19592,28
19593,15
19594,15
19595,49
19596,10
19597,23
19598,0
19599,0
19600,0
19601,0
19602,2
19603,0
19604,0
19605,0
19606,0
19607,0
19608,1
19609,0
19610,0
19611,0
19612,0
19613,5
19614,0
19615,0
19616,3
19617,1
19618,1
19619,2
19620,0
19621,1
19622,0
19623,1
19624,0
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,27
19632,0
19633,0
19634,0
19635,20
19636,22
19637,22
19638,26
19639,17
19640,24
19641,0
19642,0
19643,23
19644,0
19645,0
19646,0
19647,0
19648,0
19649,111
19650,0
19651,106
19652,0
19653,6
19654,14
19655,9
19656,0
19657,1
19658,17
19659,0
19660,10
19661,1
19662,237
19663,0
19664,0
19665,0
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,0
19673,78
19674,18
19675,32
19676,24
19677,47
19678,30
19679,0
19680,97
19681,175
19682,0
19683,0
19684,0
19685,0
19686,0
19687,0
19688,0
19689,0
19690,0
19691,1
19692,0
19693,0
19694,0
19695,54
19696,0
19697,4
19698,4
19699,0
19700,4
19701,6
19702,4
19703,0
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,5
19731,0
19732,2
19733,0
19734,15
19735,0
19736,3
19737,15
19738,22
19739,37
19740,0
19741,0
19742,32
19743,0
19744,81
19745,49
19746,1
19747,16
19748,13
19749,12
19750,0
19751,13
19752,18
19753,6
19754,43
19755,0
19756,0
19757,7
19758,1
19759,0
19760,0
19761,0
19762,0
19763,0
19764,2
19765,0
19766,0
19767,0
19768,0
19769,3
19770,0
19771,1
19772,0
19773,1
19774,0
19775,1
19776,2
19777,5
19778,0
19779,0
19780,0
19781,0
19782,0
19783,0
19784,0
19785,0
19786,1
19787,0
19788,0
19789,0
19790,0
19791,0
19792,0
19793,0
19794,0
19795,0
19796,0
19797,0
19798,0
19799,0
19800,0
19801,0
19802,0
19803,2
19804,2
19805,0
19806,0
19807,0
19808,1
19809,0
19810,0
19811,0
19812,0
19813,2
19814,0
19815,0
19816,8
19817,0
19818,3
19819,0
19820,0
19821,0
19822,0
19823,0
19824,0
19825,2
19826,47
19827,1
19828,0
19829,86
19830,41
19831,56
19832,4
19833,37
19834,0
19835,24
19836,11
19837,35
19838,45
19839,133
19840,0
19841,0
19842,159
19843,0
19844,0
19845,0
19846,0
19847,0
19848,0
19849,0
19850,550
19851,4
19852,0
19853,0
19854,0
19855,5
19856,1
19857,38
19858,45
19859,16
19860,4
19861,25
19862,0
19863,25
19864,36
19865,4
19866,18
19867,6
19868,33
19869,18
19870,14
19871,28
19872,41
19873,27
19874,5
19875,21
19876,0
19877,0
19878,8
19879,11
19880,0
19881,10
19882,0
19883,16
19884,4
19885,4
19886,4
19887,0
19888,4
19889,0
19890,12
19891,0
19892,5
19893,4
19894,4
19895,31
19896,2
19897,2
19898,6
19899,2
19900,0
19901,1
19902,0
19903,39
19904,13
19905,15
19906,10
19907,34
19908,18
19909,41
19910,9
19911,111
19912,13
19913,3
19914,14
19915,13
19916,16
19917,12
19918,0
19919,0
19920,0
19921,2
19922,0
19923,2
19924,9
19925,45
19926,14
19927,1035
19928,25
19929,7
19930,16
19931,0
19932,15
19933,0
19934,7
19935,2
19936,0
19937,1
19938,1
19939,0
19940,113
19941,20
19942,39
19943,12
19944,15
19945,20
19946,41
19947,21
19948,25
19949,38
19950,27
19951,14
19952,12
19953,11
19954,12
19955,24
19956,22
19957,21
19958,20
19959,20
19960,7
19961,15
19962,95
19963,71
19964,7
19965,18
19966,28
19967,5
19968,20
19969,7
19970,0
19971,0
19972,0
19973,0
19974,0
19975,0
19976,1
19977,1
19978,1
19979,0
19980,0
19981,0
19982,0
19983,0
19984,0
19985,0
19986,0
19987,128
19988,0
19989,0
19990,0
19991,0
19992,0
19993,2
19994,0
19995,0
19996,0
19997,0
19998,0
19999,0
20000,11
20001,0
20002,0
20003,1
20004,1
20005,1
20006,0
20007,1
20008,0
20009,0
20010,0
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,0
20019,0
20020,0
20021,0
20022,0
20023,0
20024,0
20025,0
20026,0
20027,0
20028,0
20029,0
20030,0
20031,0
20032,0
20033,0
20034,0
20035,0
20036,0
20037,0
20038,0
20039,0
20040,0
20041,30
20042,115
20043,0
20044,22
20045,0
20046,0
20047,0
20048,0
20049,0
20050,0
20051,0
20052,15
20053,32
20054,12
20055,1
20056,17
20057,22
20058,25
20059,17
20060,21
20061,22
20062,6
20063,63
20064,3
20065,8
20066,4
20067,8
20068,23
20069,22
20070,8
20071,18
20072,28
20073,8
20074,15
20075,0
20076,123
20077,0
20078,58
20079,7
20080,24
20081,14
20082,18
20083,8
20084,11
20085,37
20086,8
20087,0
20088,0
20089,0
20090,0
20091,0
20092,0
20093,0
20094,0
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,0
20107,0
20108,22
20109,0
20110,0
20111,0
20112,38
20113,101
20114,10
20115,55
20116,8
20117,30
20118,15
20119,57
20120,0
20121,0
20122,8
20123,14
20124,7
20125,10
20126,9
20127,73
20128,14
20129,20
20130,0
20131,0
20132,14
20133,0
20134,2
20135,10
20136,0
20137,18
20138,0
20139,15
20140,0
20141,50
20142,14
20143,0
20144,9
20145,0
20146,0
20147,15
20148,0
20149,0
20150,0
20151,0
20152,1
20153,0
20154,8
20155,0
20156,32
20157,0
20158,1
20159,31
20160,64
20161,117
20162,87
20163,19
20164,46
20165,0
20166,17
20167,14
20168,14
20169,16
20170,14
20171,8
20172,19
20173,16
20174,19
20175,8
20176,17
20177,0
20178,17
20179,0
20180,6
20181,5
20182,15
20183,0
20184,1
20185,0
20186,0
20187,0
20188,45
20189,4
20190,29
20191,22
20192,4
20193,45
20194,12
20195,30
20196,12
20197,4
20198,19
20199,61
20200,8
20201,6
20202,21
20203,15
20204,0
20205,241
20206,16
20207,0
20208,0
20209,0
20210,70
20211,74
20212,155
20213,7
20214,0
20215,0
20216,0
20217,0
20218,0
20219,82
20220,0
20221,0
20222,1
20223,1
20224,0
20225,5
20226,42
20227,0
20228,23
20229,3
20230,12
20231,21
20232,9
20233,19
20234,5
20235,59
20236,24
20237,22
20238,10
20239,70
20240,44
20241,0
20242,0
20243,0
20244,0
20245,0
20246,0
20247,1
20248,0
20249,160
20250,3
20251,7
20252,5
20253,4
20254,7
20255,0
20256,2
20257,7
20258,11
20259,6
20260,53
20261,6
20262,63
20263,4
20264,41
20265,20
20266,4
20267,4
20268,0
20269,21
20270,18
20271,44
20272,14
20273,30
20274,45
20275,45
20276,18
20277,15
20278,18
20279,64
20280,50
20281,49
20282,38
20283,13
20284,57
20285,9
20286,23
20287,50
20288,13
20289,34
20290,16
20291,33
20292,147
20293,193
20294,16
20295,18
20296,15
20297,16
20298,17
20299,23
20300,14
20301,5
20302,41
20303,10
20304,13
20305,11
20306,11
20307,55
20308,15
20309,34
20310,0
20311,9
20312,13
20313,7
20314,9
20315,10
20316,0
20317,4
20318,17
20319,25
20320,9
20321,2
20322,0
20323,14
20324,10
20325,0
20326,8
20327,29
20328,26
20329,12
20330,7
20331,7
20332,5
20333,27
20334,17
20335,6
20336,0
20337,0
20338,5
20339,3
20340,5
20341,3
20342,0
20343,6
20344,10
20345,17
20346,10
20347,11
20348,15
20349,13
20350,2
20351,9
20352,27
20353,7
20354,16
20355,3
20356,12
20357,2
20358,30
20359,26
20360,10
20361,30
20362,68
20363,1
20364,6
20365,19
20366,39
20367,11
20368,17
20369,5
20370,8
20371,11
20372,1
20373,1
20374,3
20375,2
20376,32
20377,18
20378,16
20379,0
20380,0
20381,1
20382,0
20383,198
20384,0
20385,13
20386,35
20387,100
20388,19
20389,13
20390,25
20391,33
20392,14
20393,5
20394,4
20395,4
20396,124
20397,8
20398,1
20399,0
20400,2
20401,1
20402,11
20403,0
20404,365
20405,6
20406,20
20407,32
20408,59
20409,42
20410,0
20411,30
20412,20
20413,25
20414,20
20415,20
20416,20
20417,20
20418,44
20419,20
20420,21
20421,21
20422,2
20423,10
20424,20
20425,6
20426,2
20427,13
20428,9
20429,14
20430,2
20431,0
20432,0
20433,2
20434,3
20435,8
20436,2
20437,14
20438,73
20439,13
20440,16
20441,0
20442,9
20443,0
20444,0
20445,1
20446,4
20447,6
20448,9
20449,0
20450,3
20451,27
20452,15
20453,0
20454,20
20455,16
20456,7
20457,28
20458,9
20459,0
20460,7
20461,0
20462,0
20463,7
20464,6
20465,11
20466,1
20467,24
20468,9
20469,17
20470,8
20471,4
20472,4
20473,26
20474,0
20475,39
20476,13
20477,13
20478,15
20479,29
20480,17
20481,10
20482,2
20483,6
20484,6
20485,0
20486,5
20487,11
20488,16
20489,4
20490,9
20491,6
20492,9
20493,1
20494,1
20495,5
20496,2
20497,2
20498,3
20499,1
20500,19
20501,7
20502,0
20503,12
20504,10
20505,20
20506,10
20507,2
20508,25
20509,9
20510,1
20511,29
20512,12
20513,4
20514,16
20515,41
20516,30
20517,146
20518,9
20519,7
20520,25
20521,1
20522,0
20523,0
20524,0
20525,0
20526,0
20527,1
20528,2
20529,3
20530,9
20531,3
20532,14
20533,5
20534,9
20535,113
20536,0
20537,19
20538,0
20539,8
20540,20
20541,19
20542,3
20543,6
20544,9
20545,16
20546,3
20547,8
20548,26
20549,4
20550,1
20551,81
20552,33
20553,14
20554,23
20555,3
20556,3
20557,0
20558,3
20559,22
20560,10
20561,1
20562,16
20563,4
20564,2
20565,8
20566,0
20567,19
20568,27
20569,7
20570,11
20571,3
20572,1
20573,13
20574,182
20575,15
20576,70
20577,10
20578,1
20579,113
20580,6
20581,5
20582,1
20583,7
20584,9
20585,3
20586,47
20587,11
20588,4
20589,167
20590,1
20591,250
20592,6
20593,6
20594,3
20595,10
20596,7
20597,13
20598,7
20599,1
20600,10
20601,20
20602,6
20603,18
20604,14
20605,6
20606,0
20607,16
20608,5
20609,2
20610,0
20611,2
20612,24
20613,0
20614,1
20615,19
20616,1
20617,2
20618,20
20619,22
20620,3
20621,0
20622,8
20623,0
20624,0
20625,5
20626,23
20627,21
20628,15
20629,27
20630,39
20631,7
20632,9
20633,23
20634,10
20635,26
20636,14
20637,10
20638,26
20639,16
20640,10
20641,15
20642,9
20643,6
20644,18
20645,28
20646,8
20647,0
20648,15
20649,6
20650,7
20651,22
20652,11
20653,16
20654,12
20655,22
20656,11
20657,16
20658,35
20659,0
20660,2
20661,26
20662,17
20663,12
20664,31
20665,36
20666,12
20667,14
20668,17
20669,0
20670,46
20671,14
20672,0
20673,35
20674,48
20675,22
20676,36
20677,0
20678,0
20679,23
20680,0
20681,52
20682,40
20683,18
20684,11
20685,15
20686,17
20687,11
20688,0
20689,20
20690,37
20691,0
20692,0
20693,16
20694,0
20695,20
20696,18
20697,0
20698,31
20699,12
20700,0
20701,32
20702,60
20703,29
20704,4
20705,11
20706,8
20707,24
20708,11
20709,12
20710,4
20711,42
20712,0
20713,3
20714,10
20715,5
20716,2
20717,28
20718,168
20719,23
20720,8
20721,9
20722,12
20723,36
20724,0
20725,0
20726,0
20727,0
20728,0
20729,0
20730,0
20731,10
20732,2
20733,0
20734,0
20735,0
20736,6
20737,0
20738,0
20739,0
20740,1
20741,0
20742,0
20743,3
20744,2
20745,86
20746,5
20747,2
20748,6
20749,2
20750,3
20751,7
20752,4
20753,0
20754,1
20755,0
20756,54
20757,0
20758,0
20759,1
20760,7
20761,3
20762,0
20763,7
20764,11
20765,7
20766,0
20767,0
20768,6
20769,0
20770,2
20771,20
20772,3
20773,8
20774,10
20775,9
20776,0
20777,0
20778,6
20779,3
20780,39
20781,5
20782,0
20783,0
20784,3
20785,0
20786,0
20787,7
20788,0
20789,0
20790,0
20791,1
20792,7
20793,16
20794,8
20795,13
20796,19
20797,10
20798,3
20799,6
20800,5
20801,2
20802,2
20803,3
20804,4
20805,5
20806,0
20807,2
20808,5
20809,6
20810,16
20811,0
20812,0
20813,5
20814,1
20815,3
20816,2
20817,1
20818,12
20819,2
20820,46
20821,16
20822,12
20823,10
20824,10
20825,10
20826,3
20827,0
20828,10
20829,10
20830,5
20831,10
20832,310
20833,10
20834,32
20835,10
20836,53
20837,20
20838,34
20839,43
20840,19
20841,25
20842,16
20843,0
20844,17
20845,33
20846,8
20847,14
20848,26
20849,8
20850,2
20851,0
20852,0
20853,16
20854,31
20855,0
20856,26
20857,27
20858,19
20859,19
20860,15
20861,31
20862,75
20863,57
20864,27
20865,27
20866,7
20867,15
20868,162
20869,46
20870,23
20871,35
20872,35
20873,23
20874,23
20875,19
20876,16
20877,0
20878,97
20879,17
20880,15
20881,15
20882,0
20883,11
20884,214
20885,8
20886,0
20887,1
20888,1
20889,0
20890,0
20891,2
20892,3
20893,0
20894,1
20895,6
20896,0
20897,2
20898,4
20899,12
20900,2
20901,0
20902,0
20903,3
20904,0
20905,11
20906,2
20907,2
20908,8
20909,1
20910,13
20911,72
20912,11
20913,0
20914,0
